PartipantID,Index,Vis,VisID,Error,TruePerc,ReportPerc
27270,62,largePieChart,5,3.658963,87.36842,100
27270,63,largePieChart,5,1.6896602,96.77419,100
27270,72,largePieChart,5,4.3539896,59.55056,80
27270,74,largePieChart,5,2.089267,45.744682,50
27270,83,largePieChart,5,-2.2927823,10.204082,10
27270,90,largePieChart,5,-3,0,0
27270,102,largePieChart,5,4.022368,83.75,100
27270,106,largePieChart,5,4.69204,64.15094,90
27270,107,largePieChart,5,0.9159319,98.11321,100
27270,109,largePieChart,5,3.0588927,91.66667,100
27270,114,largePieChart,5,0.7369667,48.333332,50
27270,119,largePieChart,5,4.2718873,30.681818,50
27270,127,largePieChart,5,5.2539096,36.842106,75
27270,131,largePieChart,5,4.6161113,65.47619,90
27270,132,largePieChart,5,4.120294,82.608696,100
27270,138,largePieChart,5,2.1658087,20.512821,25
27270,139,largePieChart,5,3.4739306,88.88889,100
27270,158,largePieChart,5,-3,100,100
31424,10,largePieChart,5,1.7210225,96.7033,100
31424,11,largePieChart,5,1.9068906,76.25,80
31424,16,largePieChart,5,3.0831416,91.52542,100
31424,23,largePieChart,5,1.6938988,88.2353,85
31424,25,largePieChart,5,0.28497767,36.78161,38
31424,27,largePieChart,5,2.1429596,64.58333,69
31424,35,largePieChart,5,1.3584538,97.4359,100
31424,50,largePieChart,5,1.3072809,47.474747,45
31424,51,largePieChart,5,0.024246905,38.98305,40
31424,52,largePieChart,5,-1.1375079,74.545456,75
31424,53,largePieChart,5,-0.8479974,4.4444447,5
31424,54,largePieChart,5,0.57650095,3.508772,5
31424,77,largePieChart,5,2.402547,25.287357,20
31424,86,largePieChart,5,2.0350475,54.098362,50
31424,87,largePieChart,5,2.321928,20,15
31424,90,largePieChart,5,3.4561894,58.024693,69
31424,91,largePieChart,5,3.7346218,88.31169,75
31424,92,largePieChart,5,0.73697,66.66667,65
31424,99,largePieChart,5,3.1260078,58.73016,50
31424,101,largePieChart,5,1.2515379,47.61905,50
31424,103,largePieChart,5,3.9408376,55.35714,40
31424,104,largePieChart,5,2.217592,54.651165,50
31424,112,largePieChart,5,2.7323928,68.35443,75
31424,114,largePieChart,5,1.544323,77.08333,80
31424,115,largePieChart,5,3.0658302,43.373497,35
31424,117,largePieChart,5,2.2591922,29.787233,25
31424,121,largePieChart,5,3.399931,64.44444,75
31424,124,largePieChart,5,3.321928,45,35
31424,126,largePieChart,5,4.3885994,54.05405,75
31424,128,largePieChart,5,2.9951177,22.972973,15
49056,6,largePieChart,5,1.1699249,3.7500002,6
49056,7,largePieChart,5,0.5145677,68.571434,70
49056,12,largePieChart,5,2.6239564,56.164383,50
49056,13,largePieChart,5,3.7089512,23.076923,10
49056,15,largePieChart,5,1.7432237,95.652176,99
49056,33,largePieChart,5,1.291766,3.4482758,1
49056,41,largePieChart,5,1.0740002,57.894737,60
49056,45,largePieChart,5,4.9499593,70.90909,40
49056,49,largePieChart,5,2.2278051,48.684208,44
49056,58,largePieChart,5,2.7369666,66.66667,60
49056,65,largePieChart,5,2.8470752,9.195402,2
49056,66,largePieChart,5,3.409391,59.375,70
49056,79,largePieChart,5,3.5443213,66.66667,55
49056,83,largePieChart,5,3.6198957,64.70589,77
49056,85,largePieChart,5,0.93128866,27.906979,26
49056,90,largePieChart,5,2.6249971,31.16883,25
49056,97,largePieChart,5,2.1568687,9.459459,5
49056,119,largePieChart,5,2.215014,94.64286,90
49056,122,largePieChart,5,1.065423,3.0927835,1
49056,131,largePieChart,5,1.184425,12.727272,15
49056,134,largePieChart,5,3.78136,93.75,80
49056,146,largePieChart,5,2.4621048,75.5102,70
49056,147,largePieChart,5,-3,0,0
49056,149,largePieChart,5,3.633872,27.586206,40
49056,150,largePieChart,5,2.4076579,34.69388,40
49056,152,largePieChart,5,2.254814,14.772727,10
49056,156,largePieChart,5,2.0995352,84.28571,80
49056,161,largePieChart,5,-3,10,10
49056,162,largePieChart,5,3.0324225,98.18182,90
49056,169,largePieChart,5,-0.4066253,1.754386,1
21377,0,mediumPieChart,4,-3,75,75
21377,6,mediumPieChart,4,1.6374298,8.888889,12
21377,11,mediumPieChart,4,2.6338716,86.206894,80
21377,14,mediumPieChart,4,3.8662481,89.58333,75
21377,16,mediumPieChart,4,3.2453067,84.48276,75
21377,18,mediumPieChart,4,2.321928,50,45
21377,29,mediumPieChart,4,1,96,98
21377,37,mediumPieChart,4,1.1520026,77.77778,80
21377,41,mediumPieChart,4,3.7075818,58.064514,45
21377,56,mediumPieChart,4,2.498806,4.347826,10
21377,58,mediumPieChart,4,4.058893,51.666664,35
21377,78,mediumPieChart,4,0.68633634,81.60919,80
21377,81,mediumPieChart,4,3.4214637,60.714287,50
21377,84,mediumPieChart,4,1.2577978,7.6086955,10
21377,91,mediumPieChart,4,-1.584968,25.333332,25
21377,93,mediumPieChart,4,3.6438563,87.5,100
21377,95,mediumPieChart,4,0.32192808,93.75,95
21377,101,mediumPieChart,4,-2.1858683,19.78022,20
21377,106,mediumPieChart,4,2.6222985,74.1573,68
21377,107,mediumPieChart,4,3,25,33
21377,110,mediumPieChart,4,-0.9260049,69.47369,70
21377,113,mediumPieChart,4,2.2688184,95.18072,100
21377,114,mediumPieChart,4,2.4663177,85.52631,80
21377,121,mediumPieChart,4,2.5629363,9.090909,15
21377,122,mediumPieChart,4,-1.5849515,33.333336,33
21377,128,mediumPieChart,4,1.0365279,82.051285,80
21377,133,mediumPieChart,4,-2.786592,89.85507,90
21377,144,mediumPieChart,4,-0.15024272,1.0989012,2
21377,151,mediumPieChart,4,2.5024998,93.333336,99
21377,157,mediumPieChart,4,0.73697,83.33333,85
30524,2,mediumPieChart,4,3.6413453,56.521736,69
30524,3,mediumPieChart,4,-2.3037796,3.7974682,4
30524,5,mediumPieChart,4,2.5184674,29.72973,24
30524,6,mediumPieChart,4,2.017072,69.047615,65
30524,8,mediumPieChart,4,1.527246,44.11765,47
30524,12,mediumPieChart,4,3.1292832,41.25,50
30524,21,mediumPieChart,4,2.0561428,69.84127,74
30524,23,mediumPieChart,4,3.1404812,18.181818,27
30524,25,mediumPieChart,4,-0.44057062,44.736843,44
30524,32,mediumPieChart,4,-3,40,40
30524,43,mediumPieChart,4,2.321928,10,15
30524,49,mediumPieChart,4,2.5849626,84,90
30524,61,mediumPieChart,4,2.5090132,32.692307,27
30524,62,mediumPieChart,4,-3,20,20
30524,63,mediumPieChart,4,4.8461366,58.762886,30
30524,68,mediumPieChart,4,2.2175932,95.34883,100
30524,69,mediumPieChart,4,0.08488882,6.060606,5
30524,83,mediumPieChart,4,0.30400366,98.765434,100
30524,89,mediumPieChart,4,3.1450508,53.846157,45
30524,101,mediumPieChart,4,1.6316104,83.09859,80
30524,109,mediumPieChart,4,4.9657845,81.25,50
30524,111,mediumPieChart,4,3.5949464,52.083332,40
30524,117,mediumPieChart,4,3.9404988,35.353535,20
30524,120,mediumPieChart,4,2.1154766,29.333332,25
30524,124,mediumPieChart,4,2.321928,25,30
30524,129,mediumPieChart,4,1.9001013,11.267606,15
30524,137,mediumPieChart,4,-0.48542655,10.714286,10
30524,138,mediumPieChart,4,2.1764975,5.479452,10
30524,139,mediumPieChart,4,2.9779732,87.878784,80
30524,148,mediumPieChart,4,4.754313,56.989246,30
30523,2,mediumPieChart,4,3.6413453,56.521736,69
30523,3,mediumPieChart,4,-2.3037796,3.7974682,4
30523,5,mediumPieChart,4,2.5184674,29.72973,24
30523,6,mediumPieChart,4,2.017072,69.047615,65
30523,8,mediumPieChart,4,1.527246,44.11765,47
30523,12,mediumPieChart,4,3.1292832,41.25,50
30523,21,mediumPieChart,4,2.0561428,69.84127,74
30523,23,mediumPieChart,4,3.1404812,18.181818,27
30523,25,mediumPieChart,4,-0.44057062,44.736843,44
30523,32,mediumPieChart,4,-3,40,40
30523,43,mediumPieChart,4,2.321928,10,15
30523,49,mediumPieChart,4,2.5849626,84,90
30523,61,mediumPieChart,4,2.5090132,32.692307,27
30523,62,mediumPieChart,4,-3,20,20
30523,63,mediumPieChart,4,4.8461366,58.762886,30
30523,68,mediumPieChart,4,2.2175932,95.34883,100
30523,69,mediumPieChart,4,0.08488882,6.060606,5
30523,83,mediumPieChart,4,0.30400366,98.765434,100
30523,89,mediumPieChart,4,3.1450508,53.846157,45
30523,101,mediumPieChart,4,1.6316104,83.09859,80
30523,109,mediumPieChart,4,4.9657845,81.25,50
30523,111,mediumPieChart,4,3.5949464,52.083332,40
30523,117,mediumPieChart,4,3.9404988,35.353535,20
30523,120,mediumPieChart,4,2.1154766,29.333332,25
30523,124,mediumPieChart,4,2.321928,25,30
30523,129,mediumPieChart,4,1.9001013,11.267606,15
30523,137,mediumPieChart,4,-0.48542655,10.714286,10
30523,138,mediumPieChart,4,2.1764975,5.479452,10
30523,139,mediumPieChart,4,2.9779732,87.878784,80
30523,148,mediumPieChart,4,4.754313,56.989246,30
21675,5,mediumPieChart,4,-0.76553804,29.411766,30
21675,8,mediumPieChart,4,2.6438563,68.75,75
21675,13,mediumPieChart,4,2.1596546,74.46808,70
21675,18,mediumPieChart,4,3.528379,38.46154,50
21675,21,mediumPieChart,4,0.736965,8.333334,10
21675,27,mediumPieChart,4,3.5676844,42.857143,31
21675,32,mediumPieChart,4,4.110686,48.27586,31
21675,36,mediumPieChart,4,2.321928,90,85
21675,39,mediumPieChart,4,3.7248929,77.77778,91
21675,42,mediumPieChart,4,2.813316,42.028984,35
21675,48,mediumPieChart,4,1.0995378,97.14286,95
21675,54,mediumPieChart,4,1.9488863,91.13924,95
21675,60,mediumPieChart,4,2.5202568,5.263158,11
21675,71,mediumPieChart,4,3.024946,58.139534,50
21675,72,mediumPieChart,4,3.41913,30.303032,41
21675,76,mediumPieChart,4,1.6742301,46.80851,50
21675,79,mediumPieChart,4,2.847019,87.80488,95
21675,89,mediumPieChart,4,6.414497,86.30137,1
21675,95,mediumPieChart,4,2.7693868,56.81818,50
21675,104,mediumPieChart,4,2.5884438,71.014496,65
21675,122,mediumPieChart,4,2.1255307,36.363636,32
21675,129,mediumPieChart,4,3.6844978,82.14286,95
21675,130,mediumPieChart,4,2.3923173,93.75,99
21675,134,mediumPieChart,4,-0.5936787,84.33735,85
21675,135,mediumPieChart,4,1.9068906,86.25,90
21675,155,mediumPieChart,4,1.7691809,34.408604,31
21675,159,mediumPieChart,4,2.4739316,95.55556,90
21675,160,mediumPieChart,4,2.184424,45.454548,50
21675,167,mediumPieChart,4,2.8813546,97.368416,90
21675,171,mediumPieChart,4,0.6214885,11.538462,10
5523,7,mediumPieChart,4,4.321928,0,20
5523,19,mediumPieChart,4,3.0966353,61.445786,70
5523,22,mediumPieChart,4,1.5347764,14.102565,17
5523,25,mediumPieChart,4,3.1819725,67.92453,77
5523,37,mediumPieChart,4,3.3219275,60.000004,70
5523,38,mediumPieChart,4,1.5849625,52,55
5523,40,mediumPieChart,4,0.7369667,43.333332,45
5523,41,mediumPieChart,4,2.6334612,28.20513,22
5523,46,mediumPieChart,4,-3,0,0
5523,50,mediumPieChart,4,1.7530861,96.62921,100
5523,51,mediumPieChart,4,0.08880894,7.936508,9
5523,52,mediumPieChart,4,-3.2928026,55.10204,55
5523,56,mediumPieChart,4,1.9499606,73.86364,70
5523,64,mediumPieChart,4,1.5849625,24,27
5523,70,mediumPieChart,4,2,48,44
5523,73,mediumPieChart,4,1.8744688,23.333334,27
5523,75,mediumPieChart,4,2.6114337,68.88889,75
5523,82,mediumPieChart,4,2.6614144,83.67347,90
5523,86,mediumPieChart,4,1.2655898,23.404255,21
5523,88,mediumPieChart,4,2.286305,95.12195,100
5523,91,mediumPieChart,4,-3.827807,45.070423,45
5523,94,mediumPieChart,4,0.25154018,26.190477,25
5523,98,mediumPieChart,4,-3,0,0
5523,100,mediumPieChart,4,0.030365394,82.97873,84
5523,109,mediumPieChart,4,0.9068906,46.875,45
5523,116,mediumPieChart,4,1,20,22
5523,121,mediumPieChart,4,0.83399034,9.782609,8
5523,122,mediumPieChart,4,1.9808912,21.052631,25
5523,133,mediumPieChart,4,2.435256,34.408604,29
5523,145,mediumPieChart,4,1.5849625,50,53
27270,14,mediumPieChart,4,1.6214867,96.92308,100
27270,17,mediumPieChart,4,0.0995353,8.928572,10
27270,18,mediumPieChart,4,3.9532835,74.5098,90
27270,26,mediumPieChart,4,3.9068904,60.000004,75
27270,32,mediumPieChart,4,3,92,100
27270,33,mediumPieChart,4,3.0059013,81.96721,90
27270,36,mediumPieChart,4,2.8524427,17.777779,25
27270,46,mediumPieChart,4,-0.5459739,50.68493,50
27270,47,mediumPieChart,4,-1.6599239,25.316456,25
27270,56,mediumPieChart,4,2.729586,18.367348,25
27270,61,mediumPieChart,4,3.321928,0,10
27270,67,mediumPieChart,4,3.8662488,35.416664,50
27270,68,mediumPieChart,4,3.8724806,35.353535,50
27270,71,mediumPieChart,4,1.9593596,86.11111,90
27270,76,mediumPieChart,4,2.7612119,93.220345,100
27270,79,mediumPieChart,4,-3,0,0
27270,93,mediumPieChart,4,3.5387394,78.37838,90
27270,94,mediumPieChart,4,4.953433,59.016396,90
27270,97,mediumPieChart,4,2.058893,45.833336,50
27270,100,mediumPieChart,4,3.9657843,34.375,50
27270,101,mediumPieChart,4,4.4439187,28.235296,50
27270,104,mediumPieChart,4,1.4566383,4.255319,7
27270,113,mediumPieChart,4,3.8992372,34.920635,20
27270,121,mediumPieChart,4,5.0744905,41.304348,75
27270,124,mediumPieChart,4,3.089267,91.489365,100
27270,125,mediumPieChart,4,4.730013,63.461536,90
27270,128,mediumPieChart,4,1.184425,27.272728,25
27270,137,mediumPieChart,4,0,24,25
27270,140,mediumPieChart,4,3.9657843,84.375,100
27270,142,mediumPieChart,4,2.5063527,19.318182,25
31424,7,mediumPieChart,4,0.7800351,28.282827,30
31424,14,mediumPieChart,4,2.321928,25,20
31424,17,mediumPieChart,4,0.6214939,88.46153,90
31424,29,mediumPieChart,4,2.6282594,31.182796,25
31424,41,mediumPieChart,4,-3,50,50
31424,44,mediumPieChart,4,1.881356,33.68421,30
31424,62,mediumPieChart,4,0.3461761,23.728813,25
31424,63,mediumPieChart,4,3.5063527,63.636364,75
31424,68,mediumPieChart,4,3.4250216,40.74074,30
31424,72,mediumPieChart,4,2.530875,79.22078,85
31424,75,mediumPieChart,4,1.7495929,62.637363,66
31424,81,mediumPieChart,4,2.286305,95.12195,100
31424,106,mediumPieChart,4,2.421463,55.35714,50
31424,107,mediumPieChart,4,3.1292832,31.25,40
31424,110,mediumPieChart,4,0.51457536,78.57143,80
31424,111,mediumPieChart,4,3.1520038,88.88889,80
31424,118,mediumPieChart,4,3.321928,50,40
31424,123,mediumPieChart,4,2.6343122,8.791209,15
31424,134,mediumPieChart,4,0.88135564,3.1578946,5
31424,141,mediumPieChart,4,2.7563307,43.243244,50
31424,143,mediumPieChart,4,2.3649971,34.848484,40
31424,152,mediumPieChart,4,1.544323,97.91667,95
31424,154,mediumPieChart,4,0.40254578,43.67816,45
31424,163,mediumPieChart,4,1.8802226,18.681318,15
31424,165,mediumPieChart,4,2.5063531,44.31818,50
31424,166,mediumPieChart,4,2.2108967,29.62963,25
31424,169,mediumPieChart,4,3.4279695,45.76271,35
31424,171,mediumPieChart,4,-0.087462924,2.9411764,2
31424,175,mediumPieChart,4,1.9349046,41.17647,45
31424,177,mediumPieChart,4,1.1435907,12.790698,15
49056,1,mediumPieChart,4,2.3959296,45.26316,40
49056,2,mediumPieChart,4,-0.2630366,20.833332,20
49056,10,mediumPieChart,4,3.9309762,74.747475,90
49056,20,mediumPieChart,4,4,64,80
49056,37,mediumPieChart,4,3,25,33
49056,39,mediumPieChart,4,3.7454925,19.58763,33
49056,42,mediumPieChart,4,2.8457274,69.81132,77
49056,46,mediumPieChart,4,0.9840568,78.02198,80
49056,54,mediumPieChart,4,-0.5459739,50.68493,50
49056,64,mediumPieChart,4,3.7084398,18.072289,5
49056,67,mediumPieChart,4,2.1154773,8.333334,4
49056,71,mediumPieChart,4,3.4038696,15.584415,5
49056,74,mediumPieChart,4,-3,0,0
49056,75,mediumPieChart,4,3.0995352,58.571426,50
49056,80,mediumPieChart,4,4.083317,21.95122,5
49056,81,mediumPieChart,4,2.6654122,23.655914,30
49056,82,mediumPieChart,4,3.3020287,69.863014,60
49056,84,mediumPieChart,4,2.152003,24.444445,20
49056,96,mediumPieChart,4,-2.5849185,95.83333,96
49056,104,mediumPieChart,4,1.8845229,7.692308,4
49056,120,mediumPieChart,4,2.9198296,17.567568,10
49056,128,mediumPieChart,4,2.7548876,81.25,88
49056,137,mediumPieChart,4,4.058893,96.666664,80
49056,139,mediumPieChart,4,1.4150376,10.666667,8
49056,141,mediumPieChart,4,0.37484875,3.2967036,2
49056,142,mediumPieChart,4,2.741642,11.688312,5
49056,145,mediumPieChart,4,4.677587,65.59139,40
49056,154,mediumPieChart,4,3.5145724,68.571434,80
49056,165,mediumPieChart,4,2.0082672,45.977013,50
49056,170,mediumPieChart,4,-3,0,0
21377,3,tinyPieChart,3,2.9136474,77.46479,85
21377,5,tinyPieChart,3,-0.88452446,11.458334,12
21377,7,tinyPieChart,3,0,24,25
21377,8,tinyPieChart,3,1.9907224,8.9743595,5
21377,9,tinyPieChart,3,0.67043185,1.4084507,3
21377,17,tinyPieChart,3,0.54933816,8.536586,10
21377,28,tinyPieChart,3,2.7580264,88.2353,95
21377,30,tinyPieChart,3,2.5063527,30.681818,25
21377,31,tinyPieChart,3,4.321928,80,100
21377,32,tinyPieChart,3,4.116813,62.650604,80
21377,38,tinyPieChart,3,3.497015,38.709675,50
21377,39,tinyPieChart,3,2.6360369,83.78378,90
21377,46,tinyPieChart,3,4.245307,68.965515,50
21377,60,tinyPieChart,3,4.024023,46.268658,30
21377,62,tinyPieChart,3,2.0489092,24.13793,20
21377,64,tinyPieChart,3,3.036951,13.207547,5
21377,73,tinyPieChart,3,2.959358,37.77778,30
21377,88,tinyPieChart,3,2.7052562,56.521736,50
21377,89,tinyPieChart,3,1.7369666,53.333336,50
21377,94,tinyPieChart,3,1.7516127,81.63265,85
21377,112,tinyPieChart,3,3.0078197,86.95652,95
21377,116,tinyPieChart,3,3.2653444,15.384616,25
21377,123,tinyPieChart,3,2.7500217,72.72727,66
21377,127,tinyPieChart,3,1.9434161,21.153847,25
21377,132,tinyPieChart,3,4.4594316,72,50
21377,142,tinyPieChart,3,3.6114345,77.77778,90
21377,154,tinyPieChart,3,-3,100,100
21377,161,tinyPieChart,3,1.1520038,22.222223,20
21377,163,tinyPieChart,3,1.9593567,71.111115,75
21377,166,tinyPieChart,3,4.058893,33.333336,50
30524,14,tinyPieChart,3,2.9068906,27.5,35
30524,18,tinyPieChart,3,1.8497573,4.3956046,8
30524,19,tinyPieChart,3,0.9328858,9.090909,11
30524,26,tinyPieChart,3,0.40632126,68.6747,70
30524,29,tinyPieChart,3,0.7369634,68.333336,70
30524,35,tinyPieChart,3,2.166651,74.4898,70
30524,39,tinyPieChart,3,4.168305,97.9798,80
30524,40,tinyPieChart,3,1,50,48
30524,41,tinyPieChart,3,4.4945674,52.54237,30
30524,42,tinyPieChart,3,3.6210318,44.3038,32
30524,45,tinyPieChart,3,-0.5525373,44.31818,45
30524,51,tinyPieChart,3,0.08926943,48.93617,50
30524,71,tinyPieChart,3,2.5670407,25.925926,20
30524,75,tinyPieChart,3,2.5443203,4.166667,10
30524,76,tinyPieChart,3,5.038135,62.857143,30
30524,81,tinyPieChart,3,2.0192623,84.946236,89
30524,88,tinyPieChart,3,2.0995364,34.285717,30
30524,98,tinyPieChart,3,3.107803,41.37931,50
30524,106,tinyPieChart,3,1.184425,47.727272,50
30524,114,tinyPieChart,3,3.4648862,51.041668,40
30524,127,tinyPieChart,3,0.04394577,98.96907,100
30524,128,tinyPieChart,3,2.9682913,47.826088,40
